id,starttime,endtime,volume,projectedflow,occupancy,averagespeed,rawintervalcount,partition_0,partition_1,partition_2
11373365:61:streams.metro.tmr.its,2021-02-26T08:00:00.000Z,2021-02-26T08:15:00.000Z,185,740,29,18,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T08:15:00.000Z,2021-02-26T08:30:00.000Z,119,476,15,33,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T08:30:00.000Z,2021-02-26T08:45:00.000Z,117,468,4,69,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T08:45:00.000Z,2021-02-26T09:00:00.000Z,102,408,3,69,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T09:00:00.000Z,2021-02-26T09:15:00.000Z,117,468,3,79,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T09:15:00.000Z,2021-02-26T09:30:00.000Z,117,468,3,83,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T09:30:00.000Z,2021-02-26T09:45:00.000Z,109,436,3,83,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T09:45:00.000Z,2021-02-26T10:00:00.000Z,106,424,3,82,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T10:00:00.000Z,2021-02-26T10:15:00.000Z,90,360,2,84,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T10:15:00.000Z,2021-02-26T10:30:00.000Z,113,452,3,85,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T10:30:00.000Z,2021-02-26T10:45:00.000Z,100,400,3,85,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T10:45:00.000Z,2021-02-26T11:00:00.000Z,129,516,3,83,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T11:00:00.000Z,2021-02-26T11:15:00.000Z,137,548,4,83,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T11:15:00.000Z,2021-02-26T11:30:00.000Z,135,540,4,83,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T11:30:00.000Z,2021-02-26T11:45:00.000Z,136,544,3,85,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T11:45:00.000Z,2021-02-26T12:00:00.000Z,130,520,3,84,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T12:00:00.000Z,2021-02-26T12:15:00.000Z,112,448,3,82,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T12:15:00.000Z,2021-02-26T12:30:00.000Z,104,416,3,84,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T12:30:00.000Z,2021-02-26T12:45:00.000Z,101,404,2,85,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T12:45:00.000Z,2021-02-26T13:00:00.000Z,98,392,2,84,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T13:00:00.000Z,2021-02-26T13:15:00.000Z,88,352,2,83,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T13:15:00.000Z,2021-02-26T13:30:00.000Z,80,320,2,83,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T13:30:00.000Z,2021-02-26T13:45:00.000Z,86,344,2,84,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T13:45:00.000Z,2021-02-26T14:00:00.000Z,52,208,1,83,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T14:00:00.000Z,2021-02-26T14:15:00.000Z,54,216,1,86,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T14:15:00.000Z,2021-02-26T14:30:00.000Z,44,176,1,84,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T14:30:00.000Z,2021-02-26T14:45:00.000Z,39,156,1,85,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T14:45:00.000Z,2021-02-26T15:00:00.000Z,38,152,1,85,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T15:00:00.000Z,2021-02-26T15:15:00.000Z,31,124,0,84,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T15:15:00.000Z,2021-02-26T15:30:00.000Z,31,124,0,83,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T15:30:00.000Z,2021-02-26T15:45:00.000Z,20,80,0,86,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T15:45:00.000Z,2021-02-26T16:00:00.000Z,21,83,0,85,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T16:00:00.000Z,2021-02-26T16:15:00.000Z,19,76,0,81,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T16:15:00.000Z,2021-02-26T16:30:00.000Z,20,80,0,85,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T16:30:00.000Z,2021-02-26T16:45:00.000Z,15,60,0,85,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T16:45:00.000Z,2021-02-26T17:00:00.000Z,16,64,0,84,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T17:00:00.000Z,2021-02-26T17:15:00.000Z,14,56,0,85,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T17:15:00.000Z,2021-02-26T17:30:00.000Z,20,80,0,84,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T17:30:00.000Z,2021-02-26T17:45:00.000Z,13,52,0,90,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T17:45:00.000Z,2021-02-26T18:00:00.000Z,15,60,0,85,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T18:00:00.000Z,2021-02-26T18:15:00.000Z,16,64,0,83,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T18:15:00.000Z,2021-02-26T18:30:00.000Z,18,72,0,88,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T18:30:00.000Z,2021-02-26T18:45:00.000Z,30,120,0,88,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T18:45:00.000Z,2021-02-26T19:00:00.000Z,32,128,0,85,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T19:00:00.000Z,2021-02-26T19:15:00.000Z,28,112,0,85,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T19:15:00.000Z,2021-02-26T19:30:00.000Z,29,116,0,86,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T19:30:00.000Z,2021-02-26T19:45:00.000Z,39,156,1,84,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T19:45:00.000Z,2021-02-26T20:00:00.000Z,61,244,1,86,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T20:00:00.000Z,2021-02-26T20:15:00.000Z,61,244,2,86,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T20:15:00.000Z,2021-02-26T20:30:00.000Z,66,264,1,87,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T20:30:00.000Z,2021-02-26T20:45:00.000Z,69,276,2,86,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T20:45:00.000Z,2021-02-26T21:00:00.000Z,66,264,2,85,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T21:00:00.000Z,2021-02-26T21:15:00.000Z,84,335,2,82,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T21:15:00.000Z,2021-02-26T21:30:00.000Z,106,424,3,86,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T21:30:00.000Z,2021-02-26T21:45:00.000Z,121,484,4,83,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T21:45:00.000Z,2021-02-26T22:00:00.000Z,108,432,3,86,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T22:00:00.000Z,2021-02-26T22:15:00.000Z,97,388,2,85,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T22:15:00.000Z,2021-02-26T22:30:00.000Z,150,600,4,82,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T22:30:00.000Z,2021-02-26T22:45:00.000Z,156,624,4,83,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T22:45:00.000Z,2021-02-26T23:00:00.000Z,153,612,4,84,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T23:00:00.000Z,2021-02-26T23:15:00.000Z,183,732,5,82,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T23:15:00.000Z,2021-02-26T23:30:00.000Z,172,688,5,81,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T23:30:00.000Z,2021-02-26T23:45:00.000Z,161,644,4,82,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-26T23:45:00.000Z,2021-02-27T00:00:00.000Z,180,720,5,82,15,2021,2,26
11373365:61:streams.metro.tmr.its,2021-02-27T00:00:00.000Z,2021-02-27T00:15:00.000Z,173,692,5,83,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T00:15:00.000Z,2021-02-27T00:30:00.000Z,211,844,6,81,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T00:30:00.000Z,2021-02-27T00:45:00.000Z,192,768,5,83,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T00:45:00.000Z,2021-02-27T01:00:00.000Z,206,824,6,81,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T01:00:00.000Z,2021-02-27T01:15:00.000Z,188,752,5,80,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T01:15:00.000Z,2021-02-27T01:30:00.000Z,198,792,6,81,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T01:30:00.000Z,2021-02-27T01:45:00.000Z,207,828,6,77,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T01:45:00.000Z,2021-02-27T02:00:00.000Z,225,900,7,76,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T02:00:00.000Z,2021-02-27T02:15:00.000Z,205,820,6,82,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T02:15:00.000Z,2021-02-27T02:30:00.000Z,185,740,6,82,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T02:30:00.000Z,2021-02-27T02:45:00.000Z,207,828,6,83,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T02:45:00.000Z,2021-02-27T03:00:00.000Z,183,732,5,84,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T03:00:00.000Z,2021-02-27T03:15:00.000Z,165,660,4,83,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T03:15:00.000Z,2021-02-27T03:30:00.000Z,176,704,5,83,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T03:30:00.000Z,2021-02-27T03:45:00.000Z,170,680,5,83,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T03:45:00.000Z,2021-02-27T04:00:00.000Z,187,748,5,82,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T04:00:00.000Z,2021-02-27T04:15:00.000Z,195,780,6,82,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T04:15:00.000Z,2021-02-27T04:30:00.000Z,172,688,5,82,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T04:30:00.000Z,2021-02-27T04:45:00.000Z,171,684,5,82,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T04:45:00.000Z,2021-02-27T05:00:00.000Z,200,800,6,82,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T05:00:00.000Z,2021-02-27T05:15:00.000Z,172,688,5,84,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T05:15:00.000Z,2021-02-27T05:30:00.000Z,206,824,6,82,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T05:30:00.000Z,2021-02-27T05:45:00.000Z,190,760,5,82,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T05:45:00.000Z,2021-02-27T06:00:00.000Z,169,676,5,83,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T06:00:00.000Z,2021-02-27T06:15:00.000Z,199,795,5,83,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T06:15:00.000Z,2021-02-27T06:30:00.000Z,174,696,5,83,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T06:30:00.000Z,2021-02-27T06:45:00.000Z,169,676,5,83,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T06:45:00.000Z,2021-02-27T07:00:00.000Z,161,644,4,84,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T07:00:00.000Z,2021-02-27T07:15:00.000Z,165,660,4,84,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T07:15:00.000Z,2021-02-27T07:30:00.000Z,165,660,5,82,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T07:30:00.000Z,2021-02-27T07:45:00.000Z,146,584,4,84,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T07:45:00.000Z,2021-02-27T08:00:00.000Z,143,572,4,83,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T08:00:00.000Z,2021-02-27T08:15:00.000Z,122,488,3,84,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T08:15:00.000Z,2021-02-27T08:30:00.000Z,134,536,4,84,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T08:30:00.000Z,2021-02-27T08:45:00.000Z,108,432,3,83,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T08:45:00.000Z,2021-02-27T09:00:00.000Z,127,508,3,84,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T09:00:00.000Z,2021-02-27T09:15:00.000Z,99,396,3,83,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T09:15:00.000Z,2021-02-27T09:30:00.000Z,116,464,3,83,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T09:30:00.000Z,2021-02-27T09:45:00.000Z,101,404,3,84,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T09:45:00.000Z,2021-02-27T10:00:00.000Z,112,448,3,85,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T10:00:00.000Z,2021-02-27T10:15:00.000Z,100,400,2,84,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T10:15:00.000Z,2021-02-27T10:30:00.000Z,113,452,3,85,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T10:30:00.000Z,2021-02-27T10:45:00.000Z,114,456,3,84,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T10:45:00.000Z,2021-02-27T11:00:00.000Z,102,408,3,84,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T11:00:00.000Z,2021-02-27T11:15:00.000Z,105,420,3,83,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T11:15:00.000Z,2021-02-27T11:30:00.000Z,105,420,3,83,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T11:30:00.000Z,2021-02-27T11:45:00.000Z,110,440,3,84,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T11:45:00.000Z,2021-02-27T12:00:00.000Z,95,380,2,84,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T12:00:00.000Z,2021-02-27T12:15:00.000Z,124,496,3,85,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T12:15:00.000Z,2021-02-27T12:30:00.000Z,107,428,3,85,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T12:30:00.000Z,2021-02-27T12:45:00.000Z,103,412,3,85,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T12:45:00.000Z,2021-02-27T13:00:00.000Z,104,416,3,84,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T13:00:00.000Z,2021-02-27T13:15:00.000Z,83,332,2,84,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T13:15:00.000Z,2021-02-27T13:30:00.000Z,80,320,2,84,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T13:30:00.000Z,2021-02-27T13:45:00.000Z,55,220,1,83,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T13:45:00.000Z,2021-02-27T14:00:00.000Z,63,252,1,85,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T14:00:00.000Z,2021-02-27T14:15:00.000Z,64,256,1,85,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T14:15:00.000Z,2021-02-27T14:30:00.000Z,38,152,1,82,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T14:30:00.000Z,2021-02-27T14:45:00.000Z,44,176,1,85,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T14:45:00.000Z,2021-02-27T15:00:00.000Z,29,116,0,84,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T15:00:00.000Z,2021-02-27T15:15:00.000Z,34,136,1,83,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T15:15:00.000Z,2021-02-27T15:30:00.000Z,43,172,1,85,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T15:30:00.000Z,2021-02-27T15:45:00.000Z,30,120,0,85,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T15:45:00.000Z,2021-02-27T16:00:00.000Z,22,88,0,87,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T16:00:00.000Z,2021-02-27T16:15:00.000Z,21,83,0,85,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T16:15:00.000Z,2021-02-27T16:30:00.000Z,28,112,0,83,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T16:30:00.000Z,2021-02-27T16:45:00.000Z,24,96,0,86,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T16:45:00.000Z,2021-02-27T17:00:00.000Z,19,76,0,86,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T17:00:00.000Z,2021-02-27T17:15:00.000Z,27,108,0,83,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T17:15:00.000Z,2021-02-27T17:30:00.000Z,30,120,0,87,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T17:30:00.000Z,2021-02-27T17:45:00.000Z,22,88,0,85,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T17:45:00.000Z,2021-02-27T18:00:00.000Z,17,68,0,88,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T18:00:00.000Z,2021-02-27T18:15:00.000Z,21,83,0,83,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T18:15:00.000Z,2021-02-27T18:30:00.000Z,21,83,0,84,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T18:30:00.000Z,2021-02-27T18:45:00.000Z,23,92,0,86,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T18:45:00.000Z,2021-02-27T19:00:00.000Z,20,80,0,84,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T19:00:00.000Z,2021-02-27T19:15:00.000Z,17,68,0,85,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T19:15:00.000Z,2021-02-27T19:30:00.000Z,24,96,0,84,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T19:30:00.000Z,2021-02-27T19:45:00.000Z,37,148,1,86,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T19:45:00.000Z,2021-02-27T20:00:00.000Z,38,152,1,85,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T20:00:00.000Z,2021-02-27T20:15:00.000Z,44,176,1,86,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T20:15:00.000Z,2021-02-27T20:30:00.000Z,52,208,1,85,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T20:30:00.000Z,2021-02-27T20:45:00.000Z,35,140,1,85,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T20:45:00.000Z,2021-02-27T21:00:00.000Z,44,176,1,86,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T21:00:00.000Z,2021-02-27T21:15:00.000Z,62,248,1,87,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T21:15:00.000Z,2021-02-27T21:30:00.000Z,60,240,1,86,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T21:30:00.000Z,2021-02-27T21:45:00.000Z,63,252,1,85,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T21:45:00.000Z,2021-02-27T22:00:00.000Z,73,292,2,86,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T22:00:00.000Z,2021-02-27T22:15:00.000Z,77,308,2,85,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T22:15:00.000Z,2021-02-27T22:30:00.000Z,77,308,2,86,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T22:30:00.000Z,2021-02-27T22:45:00.000Z,88,352,2,85,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T22:45:00.000Z,2021-02-27T23:00:00.000Z,105,420,3,83,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T23:00:00.000Z,2021-02-27T23:15:00.000Z,127,508,3,85,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T23:15:00.000Z,2021-02-27T23:30:00.000Z,138,552,4,82,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T23:30:00.000Z,2021-02-27T23:45:00.000Z,140,560,4,84,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-27T23:45:00.000Z,2021-02-28T00:00:00.000Z,149,596,4,84,15,2021,2,27
11373365:61:streams.metro.tmr.its,2021-02-28T00:00:00.000Z,2021-02-28T00:15:00.000Z,158,632,4,83,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T00:15:00.000Z,2021-02-28T00:30:00.000Z,181,724,5,82,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T00:30:00.000Z,2021-02-28T00:45:00.000Z,186,744,5,84,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T00:45:00.000Z,2021-02-28T01:00:00.000Z,138,552,4,85,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T01:00:00.000Z,2021-02-28T01:15:00.000Z,186,744,5,83,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T01:15:00.000Z,2021-02-28T01:30:00.000Z,172,688,5,82,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T01:30:00.000Z,2021-02-28T01:45:00.000Z,156,624,4,84,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T01:45:00.000Z,2021-02-28T02:00:00.000Z,173,692,5,84,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T02:00:00.000Z,2021-02-28T02:15:00.000Z,159,636,4,84,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T02:15:00.000Z,2021-02-28T02:30:00.000Z,186,744,5,84,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T02:30:00.000Z,2021-02-28T02:45:00.000Z,202,808,6,83,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T02:45:00.000Z,2021-02-28T03:00:00.000Z,177,708,5,82,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T03:00:00.000Z,2021-02-28T03:15:00.000Z,163,652,4,84,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T03:15:00.000Z,2021-02-28T03:30:00.000Z,186,744,5,84,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T03:30:00.000Z,2021-02-28T03:45:00.000Z,140,560,4,85,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T03:45:00.000Z,2021-02-28T04:00:00.000Z,155,620,4,83,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T04:00:00.000Z,2021-02-28T04:15:00.000Z,147,588,4,84,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T04:15:00.000Z,2021-02-28T04:30:00.000Z,180,720,5,83,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T04:30:00.000Z,2021-02-28T04:45:00.000Z,159,636,4,83,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T04:45:00.000Z,2021-02-28T05:00:00.000Z,153,612,4,83,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T05:00:00.000Z,2021-02-28T05:15:00.000Z,180,720,5,82,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T05:15:00.000Z,2021-02-28T05:30:00.000Z,164,656,4,83,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T05:30:00.000Z,2021-02-28T05:45:00.000Z,176,704,5,83,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T05:45:00.000Z,2021-02-28T06:00:00.000Z,136,544,3,85,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T06:00:00.000Z,2021-02-28T06:15:00.000Z,153,612,4,84,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T06:15:00.000Z,2021-02-28T06:30:00.000Z,157,628,4,84,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T06:30:00.000Z,2021-02-28T06:45:00.000Z,143,572,4,85,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T06:45:00.000Z,2021-02-28T07:00:00.000Z,137,548,4,84,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T07:00:00.000Z,2021-02-28T07:15:00.000Z,132,528,4,83,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T07:15:00.000Z,2021-02-28T07:30:00.000Z,147,588,4,83,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T07:30:00.000Z,2021-02-28T07:45:00.000Z,141,564,4,84,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T07:45:00.000Z,2021-02-28T08:00:00.000Z,139,556,3,85,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T08:00:00.000Z,2021-02-28T08:15:00.000Z,134,536,3,85,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T08:15:00.000Z,2021-02-28T08:30:00.000Z,118,472,3,84,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T08:30:00.000Z,2021-02-28T08:45:00.000Z,117,468,3,84,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T08:45:00.000Z,2021-02-28T09:00:00.000Z,110,440,3,83,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T09:00:00.000Z,2021-02-28T09:15:00.000Z,103,412,3,83,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T09:15:00.000Z,2021-02-28T09:30:00.000Z,88,352,2,85,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T09:30:00.000Z,2021-02-28T09:45:00.000Z,96,384,2,84,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T09:45:00.000Z,2021-02-28T10:00:00.000Z,87,348,2,84,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T10:00:00.000Z,2021-02-28T10:15:00.000Z,88,352,2,85,15,2021,2,28
11373365:61:streams.metro.tmr.its,2021-02-28T10:15:00.000Z,2021-02-28T10:30:00.000Z,97,388,2,83,15,2021,2,28
